time,Pipe-T,Ambient-T,Heater-PWM,Fan-PWM,Traj y,Traj dy,Traj ddy,Dist y
758.48,21.450322580645164,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
758.5,19.772903225806452,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
758.52,21.966451612903228,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
758.54,20.418064516129032,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
758.56,21.321290322580648,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
758.58,21.063225806451616,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
758.6,20.676129032258064,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
758.62,20.547096774193548,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
758.64,20.547096774193548,21.063225806451616,0.0,0.25,0.0,0.0,0.0,0.25
758.66,20.80516129032258,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
758.68,21.321290322580648,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
758.7,20.030967741935484,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
758.72,20.80516129032258,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
758.74,21.192258064516132,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
758.76,21.57935483870968,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
758.78,20.030967741935484,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
758.8,21.966451612903228,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
758.82,20.289032258064516,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
758.84,20.676129032258064,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
758.86,19.901935483870968,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
758.88,20.547096774193548,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
758.9,21.57935483870968,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
758.92,20.676129032258064,20.676129032258064,0.0,0.25,0.0,0.0,0.0,0.25
758.94,20.80516129032258,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
758.96,21.063225806451616,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
758.98,21.450322580645164,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
759.0,20.547096774193548,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
759.02,20.289032258064516,20.80516129032258,0.0,0.25,0.0,0.0,0.0,0.25
759.04,21.57935483870968,23.643870967741936,0.0,0.25,0.0,0.0,0.0,0.25
759.06,21.450322580645164,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
759.08,20.547096774193548,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
759.1,20.16,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.12,21.708387096774196,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
759.14,20.676129032258064,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
759.16,21.708387096774196,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
759.18,20.418064516129032,20.676129032258064,0.0,0.25,0.0,0.0,0.0,0.25
759.2,20.80516129032258,20.547096774193548,0.0,0.25,0.0,0.0,0.0,0.25
759.22,20.547096774193548,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
759.24,21.708387096774196,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.26,21.192258064516132,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
759.28,20.547096774193548,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
759.3,21.837419354838712,23.643870967741936,0.0,0.25,0.0,0.0,0.0,0.25
759.32,22.095483870967744,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
759.34,21.063225806451616,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
759.36,20.030967741935484,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.38,20.80516129032258,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
759.4,20.934193548387096,21.063225806451616,0.0,0.25,0.0,0.0,0.0,0.25
759.42,22.095483870967744,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
759.44,21.57935483870968,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
759.46,20.547096774193548,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
759.48,20.934193548387096,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
759.5,21.192258064516132,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
759.52,20.418064516129032,20.289032258064516,0.0,0.25,0.0,0.0,0.0,0.25
759.54,21.321290322580648,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
759.56,21.57935483870968,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.58,20.547096774193548,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.6,20.030967741935484,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
759.62,20.289032258064516,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.64,21.321290322580648,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
759.66,21.192258064516132,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
759.68,20.80516129032258,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
759.7,21.192258064516132,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
759.72,21.966451612903228,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
759.74,20.676129032258064,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.76,20.547096774193548,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
759.78,21.966451612903228,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
759.8,21.321290322580648,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.82,19.901935483870968,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
759.84,21.57935483870968,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
759.86,21.57935483870968,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
759.88,20.289032258064516,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
759.9,22.482580645161292,22.86967741935484,0.0,0.25,0.0,0.0,0.0,0.25
759.92,21.063225806451616,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
759.94,21.063225806451616,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
759.96,21.192258064516132,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
759.98,20.934193548387096,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
760.0,21.321290322580648,21.321290322580648,0.0,0.25,0.0,0.0,0.0,0.25
760.02,21.450322580645164,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
760.04,21.450322580645164,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
760.06,21.57935483870968,23.256774193548388,0.0,0.25,0.0,0.0,0.0,0.25
760.08,20.547096774193548,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
760.1,20.030967741935484,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
760.12,21.063225806451616,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
760.14,21.321290322580648,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
760.16,20.934193548387096,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
760.18,21.321290322580648,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
760.2,21.321290322580648,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
760.22,20.547096774193548,21.063225806451616,0.0,0.25,0.0,0.0,0.0,0.25
760.24,20.80516129032258,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
760.26,20.934193548387096,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
760.28,21.837419354838712,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
760.3,20.80516129032258,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
760.32,21.321290322580648,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
760.34,21.708387096774196,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
760.36,21.708387096774196,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
760.38,21.321290322580648,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
760.4,20.030967741935484,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
760.42,20.934193548387096,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
760.44,21.321290322580648,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
760.46,21.192258064516132,21.063225806451616,0.0,0.25,0.0,0.0,0.0,0.25
760.48,21.837419354838712,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
760.5,21.450322580645164,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
760.52,20.547096774193548,20.676129032258064,0.0,0.25,0.0,0.0,0.0,0.25
760.54,20.676129032258064,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
760.56,21.708387096774196,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
760.58,20.547096774193548,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
760.6,21.063225806451616,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
760.62,20.547096774193548,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
760.64,20.676129032258064,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
760.66,21.063225806451616,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
760.68,19.256774193548388,22.86967741935484,0.0,0.25,0.0,0.0,0.0,0.25
760.7,22.22451612903226,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
760.72,21.57935483870968,23.127741935483872,0.0,0.25,0.0,0.0,0.0,0.25
760.74,22.353548387096776,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
760.76,21.57935483870968,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
760.78,19.256774193548388,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
760.8,22.22451612903226,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
760.82,21.450322580645164,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
760.84,21.708387096774196,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
760.86,20.676129032258064,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
760.88,21.837419354838712,22.86967741935484,0.0,0.25,0.0,0.0,0.0,0.25
760.9,18.998709677419356,20.676129032258064,0.0,0.25,0.0,0.0,0.0,0.25
760.92,21.837419354838712,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
760.94,20.676129032258064,20.676129032258064,0.0,0.25,0.0,0.0,0.0,0.25
760.96,21.57935483870968,22.86967741935484,0.0,0.25,0.0,0.0,0.0,0.25
760.98,20.16,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
761.0,21.450322580645164,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
761.02,20.289032258064516,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
761.04,20.289032258064516,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
761.06,22.095483870967744,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
761.08,20.934193548387096,20.418064516129032,0.0,0.25,0.0,0.0,0.0,0.25
761.1,21.57935483870968,23.256774193548388,0.0,0.25,0.0,0.0,0.0,0.25
761.12,20.547096774193548,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
761.14,21.192258064516132,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
761.16,21.063225806451616,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
761.18,21.57935483870968,23.51483870967742,0.0,0.25,0.0,0.0,0.0,0.25
761.2,22.095483870967744,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
761.22,20.289032258064516,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
761.24,21.57935483870968,23.127741935483872,0.0,0.25,0.0,0.0,0.0,0.25
761.26,20.547096774193548,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
761.28,21.063225806451616,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
761.3,19.772903225806452,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
761.32,21.57935483870968,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
761.34,21.450322580645164,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
761.36,20.418064516129032,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
761.38,21.966451612903228,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
761.4,21.708387096774196,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
761.42,21.966451612903228,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
761.44,20.289032258064516,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
761.46,20.80516129032258,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
761.48,21.450322580645164,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
761.5,21.321290322580648,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
761.52,21.063225806451616,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
761.54,20.418064516129032,21.063225806451616,0.0,0.25,0.0,0.0,0.0,0.25
761.56,21.57935483870968,23.51483870967742,0.0,0.25,0.0,0.0,0.0,0.25
761.58,21.450322580645164,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
761.6,20.934193548387096,21.321290322580648,0.0,0.25,0.0,0.0,0.0,0.25
761.62,20.80516129032258,21.321290322580648,0.0,0.25,0.0,0.0,0.0,0.25
761.64,19.901935483870968,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
761.66,20.80516129032258,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
761.68,21.966451612903228,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
761.7,20.934193548387096,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
761.72,21.321290322580648,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
761.74,20.676129032258064,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
761.76,21.708387096774196,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
761.78,21.450322580645164,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
761.8,21.450322580645164,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
761.82,21.192258064516132,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
761.84,22.22451612903226,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
761.86,20.030967741935484,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
761.88,20.934193548387096,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
761.9,20.80516129032258,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
761.92,21.57935483870968,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
761.94,20.80516129032258,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
761.96,22.22451612903226,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
761.98,20.80516129032258,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
762.0,19.901935483870968,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
762.02,19.772903225806452,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
762.04,20.676129032258064,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
762.06,20.934193548387096,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
762.08,20.418064516129032,20.676129032258064,0.0,0.25,0.0,0.0,0.0,0.25
762.1,22.22451612903226,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
762.12,20.934193548387096,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
762.14,21.708387096774196,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
762.16,20.934193548387096,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
762.18,20.547096774193548,20.80516129032258,0.0,0.25,0.0,0.0,0.0,0.25
762.2,20.80516129032258,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
762.22,20.547096774193548,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
762.24,22.22451612903226,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
762.26,21.57935483870968,21.321290322580648,0.0,0.25,0.0,0.0,0.0,0.25
762.28,20.030967741935484,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
762.3,21.321290322580648,23.256774193548388,0.0,0.25,0.0,0.0,0.0,0.25
762.32,20.289032258064516,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
762.34,22.095483870967744,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
762.36,22.22451612903226,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
762.38,19.643870967741936,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
762.4,21.57935483870968,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
762.42,21.321290322580648,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
762.44,21.57935483870968,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
762.46,19.643870967741936,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
762.48,21.321290322580648,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
762.5,19.772903225806452,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
762.52,20.934193548387096,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
762.54,20.676129032258064,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
762.56,19.772903225806452,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
762.58,21.708387096774196,21.321290322580648,0.0,0.25,0.0,0.0,0.0,0.25
762.6,20.289032258064516,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
762.62,20.418064516129032,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
762.64,21.450322580645164,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
762.66,20.934193548387096,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
762.68,20.16,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
762.7,22.22451612903226,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
762.72,20.80516129032258,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
762.74,22.353548387096776,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
762.76,21.57935483870968,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
762.78,19.643870967741936,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
762.8,20.934193548387096,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
762.82,20.676129032258064,21.321290322580648,0.0,0.25,0.0,0.0,0.0,0.25
762.84,21.192258064516132,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
762.86,20.80516129032258,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
762.88,20.934193548387096,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
762.9,20.676129032258064,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
762.92,21.57935483870968,21.063225806451616,0.0,0.25,0.0,0.0,0.0,0.25
762.94,20.030967741935484,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
762.96,21.57935483870968,23.772903225806452,0.0,0.25,0.0,0.0,0.0,0.25
762.98,20.80516129032258,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
763.0,21.063225806451616,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
763.02,21.450322580645164,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
763.04,20.547096774193548,22.86967741935484,0.0,0.25,0.0,0.0,0.0,0.25
763.06,20.418064516129032,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
763.08,21.450322580645164,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
763.1,21.837419354838712,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
763.12,20.80516129032258,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
763.14,22.22451612903226,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
763.16,20.418064516129032,20.547096774193548,0.0,0.25,0.0,0.0,0.0,0.25
763.18,20.547096774193548,20.418064516129032,0.0,0.25,0.0,0.0,0.0,0.25
763.2,21.192258064516132,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
763.22,21.063225806451616,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
763.24,21.063225806451616,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
763.26,21.450322580645164,23.127741935483872,0.0,0.25,0.0,0.0,0.0,0.25
763.28,20.547096774193548,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
763.3,21.708387096774196,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
763.32,20.676129032258064,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
763.34,20.418064516129032,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
763.36,19.643870967741936,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
763.38,21.708387096774196,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
763.4,19.901935483870968,21.063225806451616,0.0,0.25,0.0,0.0,0.0,0.25
763.42,20.80516129032258,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
763.44,21.063225806451616,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
763.46,21.837419354838712,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
763.48,20.030967741935484,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
763.5,20.547096774193548,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
763.52,21.57935483870968,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
763.54,20.289032258064516,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
763.56,22.22451612903226,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
763.58,21.450322580645164,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
763.6,22.998709677419356,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
763.62,21.837419354838712,22.86967741935484,0.0,0.25,0.0,0.0,0.0,0.25
763.64,20.80516129032258,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
763.66,20.80516129032258,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
763.68,19.772903225806452,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
763.7,20.80516129032258,22.22451612903226,0.0,0.25,0.0,0.0,0.0,0.25
763.72,19.643870967741936,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
763.74,21.063225806451616,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
763.76,20.80516129032258,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
763.78,21.57935483870968,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
763.8,20.80516129032258,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
763.82,20.16,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
763.84,21.063225806451616,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
763.86,21.450322580645164,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
763.88,20.547096774193548,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
763.9,22.095483870967744,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
763.92,21.966451612903228,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
763.94,21.450322580645164,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
763.96,22.482580645161292,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
763.98,21.321290322580648,22.86967741935484,0.0,0.25,0.0,0.0,0.0,0.25
764.0,21.966451612903228,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
764.02,21.837419354838712,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
764.04,21.063225806451616,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
764.06,21.450322580645164,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
764.08,20.030967741935484,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
764.1,21.063225806451616,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
764.12,20.030967741935484,21.57935483870968,0.0,0.25,0.0,0.0,0.0,0.25
764.14,20.289032258064516,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
764.16,21.321290322580648,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
764.18,21.966451612903228,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
764.2,21.57935483870968,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
764.22,19.256774193548388,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
764.24,20.80516129032258,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
764.26,20.16,22.611612903225808,0.0,0.25,0.0,0.0,0.0,0.25
764.28,20.676129032258064,21.708387096774196,0.0,0.25,0.0,0.0,0.0,0.25
764.3,20.030967741935484,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
764.32,20.547096774193548,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
764.34,20.547096774193548,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
764.36,21.063225806451616,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
764.38,21.192258064516132,21.321290322580648,0.0,0.25,0.0,0.0,0.0,0.25
764.4,20.934193548387096,21.321290322580648,0.0,0.25,0.0,0.0,0.0,0.25
764.42,21.063225806451616,20.676129032258064,0.0,0.25,0.0,0.0,0.0,0.25
764.44,19.772903225806452,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
764.46,21.837419354838712,21.450322580645164,0.0,0.25,0.0,0.0,0.0,0.25
764.48,20.676129032258064,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
764.5,20.547096774193548,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
764.52,21.837419354838712,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
764.54,21.966451612903228,22.095483870967744,0.0,0.25,0.0,0.0,0.0,0.25
764.56,21.966451612903228,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
764.58,20.16,21.192258064516132,0.0,0.25,0.0,0.0,0.0,0.25
764.6,21.321290322580648,22.353548387096776,0.0,0.25,0.0,0.0,0.0,0.25
764.62,20.289032258064516,22.998709677419356,0.0,0.25,0.0,0.0,0.0,0.25
764.64,20.80516129032258,20.547096774193548,0.0,0.25,0.0,0.0,0.0,0.25
764.66,20.418064516129032,22.86967741935484,0.0,0.25,0.0,0.0,0.0,0.25
764.68,20.289032258064516,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
764.7,20.80516129032258,20.934193548387096,0.0,0.25,0.0,0.0,0.0,0.25
764.72,20.934193548387096,21.837419354838712,0.0,0.25,0.0,0.0,0.0,0.25
764.74,20.16,21.966451612903228,0.0,0.25,0.0,0.0,0.0,0.25
764.76,20.547096774193548,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
764.78,21.837419354838712,22.482580645161292,0.0,0.25,0.0,0.0,0.0,0.25
764.8,21.321290322580648,22.740645161290324,0.0,0.25,0.0,0.0,0.0,0.25
